

北｜CCtv蓝光,#genre#
法治天地,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226655/index.m3u8
环球旅游,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226610/index.m3u8
足球,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
咪咕音乐,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225904/index.m3u8
台球,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225897/index.m3u8
CGTN,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls185a571.m3u8
CGTN纪录,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls67a44.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001447/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LYTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001417/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LYTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001440/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
茶频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226565/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226599/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226568/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226569/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226573/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
茶频道,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226859/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
地方财经,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
第一财经,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226564/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
多屏,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226664/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
法治天地,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227176/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
凤凰中文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
凤凰资讯,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
卡酷少儿,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225871/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
卡酷少儿,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226963/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
快乐垂钓,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
快乐垂钓,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227028/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
全纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
生活时尚,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227091/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
熊猫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226715/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
优漫卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225874/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
游戏风云,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227075/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国功夫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国经济,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226565/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226599/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226568/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226569/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226573/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
茶频道,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226859/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
地方财经,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
第一财经,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226564/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
法治天地,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227176/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
极速汽车,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227186/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金牌综艺,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金色学堂,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226959/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军旅剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军事评论,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
卡酷少儿,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225871/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
卡酷少儿,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226963/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
快乐垂钓,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
快乐垂钓,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227028/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
全纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
熊猫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226715/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
优漫卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225874/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国功夫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国经济,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国功夫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国经济,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpS


个｜港澳台区,#genre#

凤凰中文,http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=1
凤凰中文,https://epg.pw/stream/9d3ae35ac5340698211b15afabadf8d01cadfd8f2e804854fe854eb39412924a.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8
凤凰中文,http://117.169.124.149:8080/live/fhchinese/index.m3u8
凤凰资讯,http://playtimeshift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=1
凤凰资讯,https://epg.pw/stream/feef91f40b85dafbfec7b968db0c1fc20f8fafdbbef2dfd751cfbcfd51f6ea5d.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8
凤凰香港,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰香港,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.42:808/hls/81/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8 
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?zgangd
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
香港卫视,http://hw-play.lezhibo.com/live/bd2d26fd492b403d8ec69de1859bdb31.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
翡翠台,http://162.19.247.76:22222/live/tvbfc/index.m3u8
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
翡翠台,http://c-leung.homeip.net:8011/bysid/1
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=0
翡翠台,http://107.151.203.111:2209/135/hk.php?id=tvbfct
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://107.151.203.111:2209/135/hk.php?id=tvbfct
明珠台,http://c-leung.homeip.net:8012/bysid/2
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571186&extension=ts&play_token=HnxccIWiNo
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941620&extension=ts&play_token=TBgeJuh42H
TVB星河,http://gxfrg007.8800.org:8282/tsfile/live/1062_1.m3u8
TVB1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
TVB1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
千禧经典台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153503&extension=ts&play_token=CkqdtepPsp
千禧经典台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571197&extension=ts&play_token=S0w0stULcO
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8 
娱乐新闻台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571188&extension=ts&play_token=p582OSpABb
娱乐新闻台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
无线新闻,http://162.19.247.76:22222/live/tvbnews/index.m3u8
无线新闻,http://c-leung.homeip.net:8012/bysid/83
财经体育资讯台,http://c-leung.homeip.net:8012/bysid/85
财经体育资讯台,http://r.jdshipin.com/Nr5jq
J1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153395&extension=ts&play_token=Pd3SDU2VSy
J2,http://162.19.247.76:22222/live/tvbj2/index.m3u8
J2,http://r.jdshipin.com/Nr5jq
J2,http://c-leung.homeip.net:8012/bysid/82
J2,https://pull-l3-cny.douyincdn.com/live/e32c9af787d1f0347d306886c0f58359.m3u8
J2,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
J5,http://162.19.247.76:22222/live/tvbj5/index.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
香港开电视,http://livetv.dnsfor.me/channel.9.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
有线18台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=20
有线603台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=21
HTV3,https://livecdn.fptplay.net/sdb/htv3_hls.smil/chunklist_b2500000.m3u8
HTV4,https://livecdn.fptplay.net/sdb/htv4_hls.smil/chunklist_b2500000.m3u8
RTHK31,http://c-leung.homeip.net:8013/bysid/31
RTHK32,http://c-leung.homeip.net:8013/bysid/32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
VIUTV,http://r.jdshipin.com/vSJvl
VIU TV,http://c-leung.homeip.net:8011/bysid/99
VIU6,http://c-leung.homeip.net:8011/bysid/96
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
华丽台,http://r.jdshipin.com/thuYX
华丽台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571187&extension=ts&play_token=uWRW1HvPSb
华丽台,http://198.16.64.10:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
双星,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571191&extension=ts&play_token=6Do9QdLKkM
全佳,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571192&extension=ts&play_token=xEP94V2R5Q
小太阳,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571230&extension=ts&play_token=D3QyPDZb9O
欢喜台,http://162.19.247.76:22222/live/uch3/index.m3u8
TVBS新闻台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ
TVBS新闻台,http://158.101.151.82:9000/jmsytb.m3u8?c=3
TVBS新闻台,http://123.58.201.173:52411/test/lshotel.php?id=44
TVBS新闻台,http://140.238.155.232:9000/jmsytb.m3u8?c=31
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
东森新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=2
东森新闻,http://123.58.201.173:52411/test/lshotel.php?id=40
东森新闻美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台,http://123.58.201.173:52411/test/lshotel.php?id=42
民视新闻台,http://tv.redrainl.site:9500/live.m3u8?c=01
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=7
台视新闻,http://tv.redrainl.site:9500/live.m3u8?c=11
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
华视新闻,http://152.69.224.242:9500/jmsytb.m3u8?c=21 
华视新闻,http://123.58.201.173:52411/test/lshotel.php?id=38
中天新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=5
中天新闻,http://123.58.201.173:52411/test/lshotel.php?id=41
中天新闻,http://tv.redrainl.site:9500/live.m3u8?c=03
中天新闻,http://104.192.80.27:9500/live.m3u8?c=2  
中天新闻,http://152.69.224.242:9500/jmsytb.m3u8?c=1
中天亚洲台,http://162.19.247.76:22222/live/ztyz/index.m3u8
中天亚洲台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天亚洲台,http://50.7.220.74:8278/ctiasia_twn/playlist.m3u8?tid=MFFF9983745599837455&ct=19193&tsum=ee61e179a8c619a076c515514d68e24e
中天亚洲台,http://198.16.64.10:8278/ctiasia_twn/playlist.m3u8?tid=MC3C8838319088383190&ct=19226&tsum=6eaf7a477dd08b06a5dc54b4c05e52e1
非凡新闻,http://123.58.201.173:52411/test/lshotel.php?id=46
非凡商业,http://123.58.201.173:52411/test/lshotel.php?id=47
三立新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=9
三立新闻,http://123.58.201.173:52411/test/lshotel.php?id=43
三立新闻,http://140.238.155.232:9000/jmsytb.m3u8?c=23
壹新闻,http://123.58.201.173:52411/test/lshotel.php?id=50
镜新闻,http://tv.redrainl.site:9500/live.m3u8?c=28
寰宇新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=14
寰宇新闻,http://www.yshmzmc.top/gtjm.php?id=live1222
寰宇新闻,http://123.58.201.173:52411/test/lshotel.php?id=49
寰宇新闻,http://tv.redrainl.site:9500/live.m3u8?c=22
年代新闻,http://123.58.201.173:52411/test/lshotel.php?id=39
中视新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=8
中视新闻,http://tv.redrainl.site:9500/live.m3u8?c=02
NOW新闻台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=13
民视,http://123.58.201.173:52411/test/lshotel.php?id=4
民视,http://107.151.203.111:2209/135/us50.php?id=msk
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
台视,http://123.58.201.173:52411/test/lshotel.php?id=1
台视,http://107.151.203.111:2209/135/us50.php?id=tsk
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
中视,http://123.58.201.173:52411/test/lshotel.php?id=2
公视,http://123.58.201.173:52411/test/lshotel.php?id=5
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
华视,http://123.58.201.173:52411/test/lshotel.php?id=3
三立都会台,http://162.19.247.76:22222/live/uch5/index.m3u8
三立都会台,http://162.19.247.76:22222/live/uch6/index.m3u8
天映频道,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941618&extension=ts&play_token=kr082FQvzN
天映经典,http://162.19.247.76:22222/live/tyjd/index.m3u8
天映经典,http://198.16.64.10:8278/Celestial/playlist.m3u8?tid=MCFC1164333411643334&ct=19225&tsum=3668a5dd07515bbf30cfeebe267936ff
天映经典,http://198.16.64.10:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
天映经典,http://120.84.96.66:808/hls/85/index.m3u8
卫视中文台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941624&extension=ts&play_token=xmfFOBilCP
卫视电影台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941625&extension=ts&play_token=UX6nxpu1TT
星卫电影台,http://www.yshmzmc.top/gtjm.php?id=live1031
星卫电影台,http://123.58.201.173:52411/test/lshotel.php?id=54
龙祥时代,http://gxfrg007.8800.org:8282/tsfile/live/1048_1.m3u8
